rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963691536375962,,98,,1540963691,195708593,'',,,87.4799728394,96.4691390991,1.29597246647,,0.0284926580214,-0.00880208504791,0.59983214913,0.799569949029
1540963691806074783,,99,,1540963691,548264470,'',,,87.8882904053,98.0084228516,1.34252810478,,0.0248441821531,-0.00712507504825,0.624371458422,0.780699884329
1540963692094942279,,100,,1540963691,899705418,'',,,88.3012390137,99.5816650391,1.39236164093,,0.0172181913612,-0.0110726749164,0.64497856371,0.763926417279
1540963692622293088,,101,,1540963692,252555335,'',,,88.5844650269,101.208984375,1.42103242874,,0.0107664623774,-0.0166050104993,0.659094170694,0.75179998399
1540963692872289256,,102,,1540963692,644497095,'',,,88.8583755493,103.050422668,1.4599250555,,0.00473954124654,-0.024988880971,0.664972717469,0.746434448505
1540963693275320690,,103,,1540963693,53870664,'',,,89.0711212158,104.815315247,1.49930405617,,0.00696140663835,-0.029854655027,0.669932743829,0.741788612639
1540963693746741995,,104,,1540963693,446102523,'',,,89.2812042236,106.511505127,1.53702867031,,0.00877524390772,-0.0441599823063,0.674692750153,0.73672424104
1540963694067831783,,105,,1540963693,854537649,'',,,89.4855880737,108.231025696,1.64778161049,,-0.00791058869389,-0.0239659330037,0.677806840357,0.734806744248
1540963694433477509,,106,,1540963694,241425924,'',,,89.6644592285,109.931259155,1.68665385246,,-0.00363949905038,-0.0246087545622,0.681277596778,0.731602373055
1540963694856902164,,107,,1540963694,640444939,'',,,89.8408889771,111.635124207,1.67479622364,,0.00405140987263,-0.0293381328139,0.682762331419,0.730040043215
1540963695304358720,,108,,1540963695,42007017,'',,,90.0060577393,113.41973114,1.72577047348,,0.00872172918839,-0.0323009788754,0.682899749987,0.729745501719
1540963695660219383,,109,,1540963695,441050936,'',,,90.1859207153,115.170433044,1.79835689068,,0.00887562810365,-0.0297526718055,0.681513372208,0.731146713292
1540963696113890638,,110,,1540963695,842098730,'',,,90.3592910767,116.884101868,1.85345256329,,0.0103741063557,-0.029153897959,0.679024018974,0.733463546057
1540963696517044282,,111,,1540963696,234417513,'',,,90.5463104248,118.615325928,1.9071726799,,0.0122823263248,-0.0298124388941,0.675606908842,0.736556645052
1540963696859130505,,112,,1540963696,643154855,'',,,90.7598419189,120.336891174,1.98634636402,,0.0165878987992,-0.0298549187648,0.67345848604,0.738435621875
1540963697363896171,,113,,1540963697,35417564,'',,,90.9735183716,122.01688385,2.06266570091,,0.0194495506712,-0.0332360749405,0.67180700557,0.739724544803
1540963697713754463,,114,,1540963697,428327341,'',,,91.1767883301,123.704917908,2.14533638954,,0.0185252201739,-0.0360102961198,0.673718476881,0.737877678694
1540963698282983091,,115,,1540963697,830199101,'',,,91.4100799561,125.406257629,2.24416279793,,0.0137181424316,-0.035916916744,0.676138954501,0.735770291216
1540963698524542319,,116,,1540963698,229419464,'',,,91.6014633179,127.104789734,2.33709645271,,0.0161952288392,-0.0352936399358,0.677820187143,0.734201500821
1540963699013709660,,117,,1540963698,630636288,'',,,91.7420425415,128.79989624,2.42665076256,,0.0156602924301,-0.0359869155819,0.678889387362,0.733190909687
1540963699316098060,,118,,1540963699,23636022,'',,,91.9860229492,130.479248047,2.50736474991,,0.014230014424,-0.034610314049,0.679779028825,0.732461686642
