rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963714265050150,,155,,1540963714,128444324,'',,,99.1961517334,194.603668213,6.29710197449,,0.022827489422,-0.0416165313959,0.670345589648,0.74052938657
1540963714621233344,,156,,1540963714,479690356,'',,,99.3856430054,196.322998047,6.42196702957,,0.0261293757745,-0.0404985550166,0.671595434266,0.73934883681
1540963714959854058,,157,,1540963714,825396471,'',,,99.6143341064,198.030456543,6.54726219177,,0.0290291377064,-0.0424822003751,0.674786501814,0.73621717295
1540963715314532658,,158,,1540963715,177037693,'',,,99.7985839844,199.714599609,6.6810503006,,0.0366374966956,-0.0518041492531,0.679296583623,0.731115715115
1540963715674433672,,159,,1540963715,529118254,'',,,99.987159729,201.357681274,6.84556293488,,0.0176574526753,-0.0270872371834,0.686741168117,0.726182533835
1540963716014649618,,160,,1540963715,875504071,'',,,100.108627319,203.057022095,6.94958925247,,0.0307150389671,-0.0313918063694,0.698178486656,0.714575338978
1540963716329271726,,161,,1540963716,226962375,'',,,100.181472778,204.784606934,7.03699970245,,0.0365146989727,-0.0354125946779,0.716753513367,0.695468929193
1540963716761766811,,162,,1540963716,579530502,'',,,100.122138977,206.421096802,7.17495918274,,0.0363954450434,-0.0355259506082,0.744224315435,0.665990545131
1540963717066156200,,163,,1540963716,931583026,'',,,99.9511871338,208.082046509,7.30557346344,,0.033750065491,-0.0362911043712,0.770685683418,0.635285367194
1540963717420232622,,164,,1540963717,283942980,'',,,99.5965652466,209.753082275,7.43761825562,,0.0345154568521,-0.035722287463,0.796132499176,0.60308012326
1540963717869157391,,165,,1540963717,670076201,'',,,99.0835494995,211.559783936,7.57783842087,,0.0334945055309,-0.0345088085204,0.823734032317,0.564933209702
1540963718191824031,,166,,1540963718,21894312,'',,,98.4644012451,213.065704346,7.69744062424,,0.0307152317361,-0.0366243832126,0.844543222279,0.533349754098
1540963718520912445,,167,,1540963718,374775577,'',,,97.7399902344,214.577423096,7.81951189041,,0.0291686740837,-0.0375048701102,0.86078165585,0.506751911644
1540963718856486165,,168,,1540963718,726463805,'',,,96.9412994385,216.057830811,7.9265089035,,0.0286245092201,-0.0383075729509,0.874625117172,0.482435568658
1540963719251559843,,169,,1540963719,78708250,'',,,96.0561218262,217.483810425,8.03305721283,,0.027693772562,-0.0396492494934,0.887382636907,0.458489960592
1540963719644945045,,170,,1540963719,464111680,'',,,94.9416656494,219.066390991,8.15677165985,,0.0241536375719,-0.0419432176901,0.898666841841,0.43595324475
1540963720031815256,,171,,1540963719,817980268,'',,,93.9341659546,220.376876831,8.25735378265,,0.0238846039768,-0.0416770074415,0.90303114103,0.426880889682
1540963720324091871,,172,,1540963720,170218306,'',,,92.8436203003,221.74961853,8.34951400757,,0.0220064135766,-0.0424462395021,0.905628575001,0.421367914251
1540963720636569661,,173,,1540963720,522093138,'',,,91.7687454224,223.081375122,8.44612979889,,0.0225992651219,-0.0413509514961,0.908229515759,0.415810707287
1540963721006811653,,174,,1540963720,859116003,'',,,90.6491012573,224.451339722,8.53903865814,,0.0211996643522,-0.0432077489932,0.910037953953,0.411721479863
1540963721365134728,,175,,1540963721,211123127,'',,,89.5311431885,225.780639648,8.64403057098,,0.0212484651027,-0.0426576239835,0.911336886171,0.408893534355
1540963721723666314,,176,,1540963721,555726982,'',,,88.4239273071,227.082351685,8.73228263855,,0.0213545011299,-0.0429420465134,0.911541208405,0.408402485562
